sj,age,gender,op1,op2,probe,product,prime,filler,probe_type,prime_type,prime_decade_consistency,prime_cond,acc,RT,block,problem_size,timing
sj07,27,female,8,8,64,64,72,1,product,neighbour,inconsistent,neigh_inc,1,434,4,large,ok
sj07,27,female,6,3,21,18,-1,0,neighbour,neutral,NA,neutral,1,1008,4,small,ok
sj07,27,female,7,5,41,35,41,0,unrelated,identity,NA,identity,1,676,4,large,ok
sj07,27,female,5,6,30,30,-1,0,product,neutral,NA,neutral,1,482,4,small,ok
sj07,27,female,6,7,47,42,47,0,unrelated,identity,NA,identity,0,1151,4,large,ok
sj07,27,female,4,5,20,20,16,0,product,neighbour,inconsistent,neigh_inc,1,445,4,small,ok
sj07,27,female,7,8,56,56,56,1,product,identity,NA,identity,1,689,4,large,ok
sj07,27,female,7,5,40,35,40,0,neighbour,identity,NA,identity,0,795,4,large,ok
sj07,27,female,4,7,24,28,24,0,neighbour,identity,NA,identity,1,1714,4,small,ok
sj07,27,female,5,5,25,25,25,0,product,identity,NA,identity,1,416,4,small,ok
sj07,27,female,8,5,37,40,37,0,unrelated,identity,NA,identity,1,706,4,large,ok
sj07,27,female,8,3,24,24,27,1,product,neighbour,consistent,neigh_con,0,1378,4,small,ok
sj07,27,female,3,4,12,12,-1,1,product,neutral,NA,neutral,1,971,4,small,ok
sj07,27,female,3,3,9,9,-1,1,product,neutral,NA,neutral,1,685,4,small,ok
sj07,27,female,8,6,53,48,53,0,unrelated,identity,NA,identity,0,609,4,large,ok
sj07,27,female,8,4,32,32,32,0,product,identity,NA,identity,1,827,4,large,ok
sj07,27,female,5,6,34,30,-1,0,unrelated,neutral,NA,neutral,1,675,4,small,ok
sj07,27,female,3,6,18,18,-1,0,product,neutral,NA,neutral,1,690,4,small,ok
sj07,27,female,7,7,43,49,43,0,unrelated,identity,NA,identity,1,604,4,large,ok
sj07,27,female,8,4,32,32,28,0,product,neighbour,inconsistent,neigh_inc,1,672,4,large,ok
sj07,27,female,4,8,32,32,29,0,product,unrelated,inconsistent,unrel_inc,1,463,4,large,ok
sj07,27,female,4,7,32,28,-1,0,neighbour,neutral,NA,neutral,1,559,4,small,ok
sj07,27,female,4,6,24,24,28,1,product,neighbour,consistent,neigh_con,1,619,4,small,ok
sj07,27,female,4,5,20,20,23,0,product,unrelated,consistent,unrel_con,1,443,4,small,ok
sj07,27,female,7,6,42,42,42,0,product,identity,NA,identity,1,527,4,large,ok
sj07,27,female,5,8,40,40,40,0,product,identity,NA,identity,1,452,4,large,ok
sj07,27,female,3,3,12,9,-1,1,neighbour,neutral,NA,neutral,1,494,4,small,ok
sj07,27,female,8,7,56,56,-1,1,product,neutral,NA,neutral,1,448,4,large,ok
sj07,27,female,7,6,37,42,-1,0,unrelated,neutral,NA,neutral,1,756,4,large,ok
sj07,27,female,7,6,42,42,36,0,product,neighbour,inconsistent,neigh_inc,1,514,4,large,ok
sj07,27,female,6,4,24,24,28,1,product,neighbour,consistent,neigh_con,1,689,4,small,ok
sj07,27,female,7,5,30,35,30,0,neighbour,identity,NA,identity,0,421,4,large,ok
sj07,27,female,3,6,14,18,14,0,unrelated,identity,NA,identity,1,1517,4,small,ok
sj07,27,female,8,5,35,40,-1,0,neighbour,neutral,NA,neutral,0,499,4,large,ok
sj07,27,female,3,5,15,15,-1,1,product,neutral,NA,neutral,0,556,4,small,ok
sj07,27,female,7,5,41,35,-1,0,unrelated,neutral,NA,neutral,1,802,4,large,ok
sj07,27,female,4,3,12,12,15,1,product,neighbour,consistent,neigh_con,1,574,4,small,ok
sj07,27,female,7,7,56,49,-1,0,neighbour,neutral,NA,neutral,1,592,4,large,ok
sj07,27,female,5,3,19,15,-1,1,unrelated,neutral,NA,neutral,1,606,4,small,ok
sj07,27,female,4,5,20,20,24,0,product,neighbour,consistent,neigh_con,1,371,4,small,ok
sj07,27,female,6,5,34,30,34,0,unrelated,identity,NA,identity,1,637,4,small,ok
sj07,27,female,3,6,18,18,21,0,product,neighbour,inconsistent,neigh_inc,1,483,4,small,ok
sj07,27,female,3,7,21,21,18,0,product,neighbour,inconsistent,neigh_inc,1,576,4,small,ok
sj07,27,female,4,7,32,28,32,0,neighbour,identity,NA,identity,0,706,4,small,ok
sj07,27,female,7,6,48,42,-1,0,neighbour,neutral,NA,neutral,0,674,4,large,ok
sj07,27,female,8,5,45,40,45,0,neighbour,identity,NA,identity,0,704,4,large,ok
sj07,27,female,5,3,18,15,18,1,neighbour,identity,NA,identity,1,544,4,small,ok
sj07,27,female,3,6,18,18,22,0,product,unrelated,inconsistent,unrel_inc,1,592,4,small,ok
sj07,27,female,8,7,56,56,62,1,product,unrelated,inconsistent,unrel_inc,1,655,4,large,ok
sj07,27,female,7,6,47,42,47,0,unrelated,identity,NA,identity,1,1185,4,large,ok
sj07,27,female,3,8,24,24,-1,1,product,neutral,NA,neutral,1,753,4,small,ok
sj07,27,female,6,8,41,48,41,0,unrelated,identity,NA,identity,1,927,4,large,ok
sj07,27,female,4,4,16,16,13,0,product,unrelated,consistent,unrel_con,1,436,4,small,ok
sj07,27,female,6,4,29,24,29,1,unrelated,identity,NA,identity,1,642,4,small,ok
sj07,27,female,3,3,9,9,6,1,product,neighbour,consistent,neigh_con,1,575,4,small,ok
sj07,27,female,8,6,48,48,48,0,product,identity,NA,identity,1,736,4,large,ok
sj07,27,female,5,4,20,20,17,0,product,unrelated,inconsistent,unrel_inc,1,419,4,small,ok
sj07,27,female,8,8,64,64,-1,1,product,neutral,NA,neutral,1,981,4,large,ok
sj07,27,female,4,3,7,12,7,1,unrelated,identity,NA,identity,1,781,4,small,ok
sj07,27,female,3,7,21,21,24,0,product,neighbour,consistent,neigh_con,1,477,4,small,ok
sj07,27,female,4,4,16,16,-1,0,product,neutral,NA,neutral,1,739,4,small,ok
sj07,27,female,8,3,22,24,22,1,unrelated,identity,NA,identity,0,1196,4,small,ok
sj07,27,female,3,3,9,9,9,1,product,identity,NA,identity,1,1202,4,small,ok
sj07,27,female,6,6,36,36,-1,0,product,neutral,NA,neutral,1,670,4,large,ok
sj07,27,female,7,5,35,35,35,0,product,identity,NA,identity,1,562,5,large,ok
sj07,27,female,4,5,16,20,16,0,neighbour,identity,NA,identity,1,1167,5,small,ok
sj07,27,female,8,3,26,24,26,1,unrelated,identity,NA,identity,0,915,5,small,ok
sj07,27,female,7,8,56,56,62,1,product,unrelated,inconsistent,unrel_inc,1,561,5,large,ok
sj07,27,female,6,8,42,48,-1,0,neighbour,neutral,NA,neutral,0,653,5,large,ok
sj07,27,female,7,4,32,28,-1,0,neighbour,neutral,NA,neutral,0,991,5,small,ok
sj07,27,female,4,4,22,16,22,0,unrelated,identity,NA,identity,1,558,5,small,ok
sj07,27,female,8,7,62,56,62,1,unrelated,identity,NA,identity,0,452,5,large,ok
sj07,27,female,4,6,24,24,24,1,product,identity,NA,identity,1,526,5,small,ok
sj07,27,female,5,4,20,20,20,0,product,identity,NA,identity,1,386,5,small,ok
sj07,27,female,5,6,25,30,-1,0,neighbour,neutral,NA,neutral,0,867,5,small,ok
sj07,27,female,4,7,28,28,23,0,product,unrelated,consistent,unrel_con,1,547,5,small,ok
sj07,27,female,5,7,40,35,-1,0,neighbour,neutral,NA,neutral,0,1011,5,large,ok
sj07,27,female,4,6,24,24,22,1,product,unrelated,consistent,unrel_con,1,653,5,small,ok
sj07,27,female,8,6,42,48,-1,0,neighbour,neutral,NA,neutral,0,1135,5,large,ok
sj07,27,female,5,7,41,35,41,0,unrelated,identity,NA,identity,1,626,5,large,ok
sj07,27,female,8,4,32,32,36,0,product,neighbour,consistent,neigh_con,1,658,5,large,ok
sj07,27,female,7,3,21,21,-1,0,product,neutral,NA,neutral,0,501,5,small,ok
sj07,27,female,5,5,30,25,30,0,neighbour,identity,NA,identity,1,1324,5,small,ok
sj07,27,female,4,7,31,28,-1,0,unrelated,neutral,NA,neutral,1,785,5,small,ok
sj07,27,female,4,4,16,16,16,0,product,identity,NA,identity,1,433,5,small,ok
sj07,27,female,3,3,6,9,6,1,neighbour,identity,NA,identity,1,895,5,small,ok
sj07,27,female,7,6,36,42,-1,0,neighbour,neutral,NA,neutral,0,913,5,large,ok
sj07,27,female,3,4,17,12,17,1,unrelated,identity,NA,identity,1,832,5,small,ok
sj07,27,female,5,3,13,15,13,1,unrelated,identity,NA,identity,1,686,5,small,ok
sj07,27,female,3,4,12,12,-1,1,product,neutral,NA,neutral,1,1250,5,small,ok
sj07,27,female,7,3,18,21,18,0,neighbour,identity,NA,identity,1,845,5,small,ok
sj07,27,female,6,8,54,48,54,0,neighbour,identity,NA,identity,0,481,5,large,ok
sj07,27,female,6,6,31,36,31,0,unrelated,identity,NA,identity,1,589,5,large,ok
sj07,27,female,3,4,9,12,9,1,neighbour,identity,NA,identity,1,667,5,small,ok
sj07,27,female,7,4,24,28,-1,0,neighbour,neutral,NA,neutral,0,435,5,small,ok
sj07,27,female,6,8,48,48,53,0,product,unrelated,inconsistent,unrel_inc,1,738,5,large,ok
sj07,27,female,8,4,28,32,-1,0,neighbour,neutral,NA,neutral,0,948,5,large,ok
sj07,27,female,8,3,27,24,27,1,neighbour,identity,NA,identity,1,676,5,small,ok
sj07,27,female,3,5,19,15,19,1,unrelated,identity,NA,identity,1,595,5,small,ok
sj07,27,female,8,6,48,48,54,0,product,neighbour,inconsistent,neigh_inc,1,848,5,large,ok
sj07,27,female,3,3,9,9,11,1,product,unrelated,inconsistent,unrel_inc,1,613,5,small,ok
sj07,27,female,6,3,18,18,18,0,product,identity,NA,identity,1,575,5,small,ok
sj07,27,female,6,3,14,18,-1,0,unrelated,neutral,NA,neutral,1,1153,5,small,ok
sj07,27,female,6,6,36,36,42,0,product,neighbour,inconsistent,neigh_inc,1,1167,5,large,ok
sj07,27,female,4,4,16,16,22,0,product,unrelated,inconsistent,unrel_inc,1,436,5,small,ok
sj07,27,female,3,3,9,9,12,1,product,neighbour,inconsistent,neigh_inc,1,482,5,small,ok
sj07,27,female,8,7,49,56,49,1,neighbour,identity,NA,identity,0,494,5,large,ok
sj07,27,female,4,5,20,20,20,0,product,identity,NA,identity,1,448,5,small,ok
sj07,27,female,6,7,42,42,42,0,product,identity,NA,identity,1,629,5,large,ok
sj07,27,female,4,3,12,12,-1,1,product,neutral,NA,neutral,0,453,5,small,ok
sj07,27,female,5,7,35,35,40,0,product,neighbour,inconsistent,neigh_inc,1,1327,5,large,ok
sj07,27,female,4,5,20,20,-1,0,product,neutral,NA,neutral,1,435,5,small,ok
sj07,27,female,7,5,40,35,-1,0,neighbour,neutral,NA,neutral,0,802,5,large,ok
sj07,27,female,4,3,15,12,-1,1,neighbour,neutral,NA,neutral,1,654,5,small,ok
sj07,27,female,8,4,32,32,32,0,product,identity,NA,identity,1,608,5,large,ok
sj07,27,female,5,8,35,40,-1,0,neighbour,neutral,NA,neutral,1,1060,5,large,ok
sj07,27,female,3,7,23,21,-1,0,unrelated,neutral,NA,neutral,1,780,5,small,ok
sj07,27,female,7,4,28,28,28,0,product,identity,NA,identity,1,861,5,small,ok
sj07,27,female,6,6,36,36,41,0,product,unrelated,inconsistent,unrel_inc,1,477,5,large,ok
sj07,27,female,7,4,31,28,-1,0,unrelated,neutral,NA,neutral,1,611,5,small,ok
sj07,27,female,7,5,31,35,-1,0,unrelated,neutral,NA,neutral,1,669,5,large,ok
sj07,27,female,3,5,15,15,-1,1,product,neutral,NA,neutral,1,539,5,small,ok
sj07,27,female,7,8,62,56,-1,1,unrelated,neutral,NA,neutral,0,508,5,large,ok
sj07,27,female,6,3,18,18,-1,0,product,neutral,NA,neutral,1,564,5,small,ok
sj07,27,female,8,5,35,40,35,0,neighbour,identity,NA,identity,1,992,5,large,ok
sj07,27,female,3,4,12,12,7,1,product,unrelated,inconsistent,unrel_inc,1,414,5,small,ok
sj07,27,female,4,4,16,16,12,0,product,neighbour,consistent,neigh_con,1,449,5,small,ok
sj07,27,female,3,7,18,21,-1,0,neighbour,neutral,NA,neutral,1,1301,5,small,ok
sj07,27,female,3,4,9,12,-1,1,neighbour,neutral,NA,neutral,1,606,5,small,ok
sj07,27,female,7,6,42,42,48,0,product,neighbour,consistent,neigh_con,1,625,5,large,ok
sj07,27,female,8,6,42,48,42,0,neighbour,identity,NA,identity,0,738,5,large,ok
sj07,27,female,6,4,24,24,24,1,product,identity,NA,identity,1,1140,5,small,ok
sj07,27,female,5,8,44,40,-1,0,unrelated,neutral,NA,neutral,1,684,5,large,ok
sj07,27,female,4,6,24,24,-1,1,product,neutral,NA,neutral,1,944,5,small,ok
sj07,27,female,6,5,30,30,-1,0,product,neutral,NA,neutral,1,592,5,small,ok
sj07,27,female,3,8,24,24,26,1,product,unrelated,consistent,unrel_con,0,NA,5,small,ok
sj07,27,female,4,3,12,12,12,1,product,identity,NA,identity,1,720,6,small,ok
sj07,27,female,5,4,16,20,16,0,neighbour,identity,NA,identity,0,749,6,small,ok
sj07,27,female,4,6,28,24,28,1,neighbour,identity,NA,identity,1,1227,6,small,ok
sj07,27,female,6,4,22,24,22,1,unrelated,identity,NA,identity,0,1219,6,small,ok
sj07,27,female,7,5,30,35,-1,0,neighbour,neutral,NA,neutral,0,539,6,large,ok
sj07,27,female,7,7,43,49,-1,0,unrelated,neutral,NA,neutral,0,1276,6,large,ok
sj07,27,female,4,8,28,32,-1,0,neighbour,neutral,NA,neutral,1,866,6,large,ok
sj07,27,female,8,3,27,24,-1,1,neighbour,neutral,NA,neutral,1,994,6,small,ok
sj07,27,female,8,5,40,40,35,0,product,neighbour,inconsistent,neigh_inc,1,576,6,large,ok
sj07,27,female,3,8,24,24,21,1,product,neighbour,consistent,neigh_con,1,866,6,small,ok
sj07,27,female,4,7,28,28,28,0,product,identity,NA,identity,1,515,6,small,ok
sj07,27,female,4,5,20,20,20,0,product,identity,NA,identity,1,625,6,small,ok
sj07,27,female,8,3,26,24,-1,1,unrelated,neutral,NA,neutral,0,1153,6,small,ok
sj07,27,female,3,4,7,12,-1,1,unrelated,neutral,NA,neutral,1,879,6,small,ok
sj07,27,female,4,3,12,12,7,1,product,unrelated,inconsistent,unrel_inc,1,700,6,small,ok
sj07,27,female,7,4,28,28,32,0,product,neighbour,inconsistent,neigh_inc,1,684,6,small,ok
sj07,27,female,5,5,31,25,-1,0,unrelated,neutral,NA,neutral,1,592,6,small,ok
sj07,27,female,3,8,21,24,21,1,neighbour,identity,NA,identity,1,942,6,small,ok
sj07,27,female,6,8,53,48,-1,0,unrelated,neutral,NA,neutral,0,927,6,large,ok
sj07,27,female,5,8,40,40,44,0,product,unrelated,consistent,unrel_con,1,659,6,large,ok
sj07,27,female,7,5,35,35,35,0,product,identity,NA,identity,1,773,6,large,ok
sj07,27,female,4,3,12,12,-1,1,product,neutral,NA,neutral,1,496,6,small,ok
sj07,27,female,5,4,24,20,24,0,neighbour,identity,NA,identity,0,658,6,small,ok
sj07,27,female,6,5,25,30,25,0,neighbour,identity,NA,identity,1,1300,6,small,ok
sj07,27,female,8,7,56,56,56,1,product,identity,NA,identity,1,796,6,large,ok
sj07,27,female,5,5,25,25,25,0,product,identity,NA,identity,1,418,6,small,ok
sj07,27,female,3,4,15,12,15,1,neighbour,identity,NA,identity,1,1124,6,small,ok
sj07,27,female,5,4,16,20,-1,0,neighbour,neutral,NA,neutral,1,641,6,small,ok
sj07,27,female,6,8,48,48,-1,0,product,neutral,NA,neutral,1,605,6,large,ok
sj07,27,female,5,4,23,20,-1,0,unrelated,neutral,NA,neutral,1,561,6,small,ok
sj07,27,female,7,8,62,56,62,1,unrelated,identity,NA,identity,0,541,6,large,ok
sj07,27,female,8,3,24,24,22,1,product,unrelated,consistent,unrel_con,1,846,6,small,ok
sj07,27,female,6,5,23,30,-1,0,unrelated,neutral,NA,neutral,1,626,6,small,ok
sj07,27,female,3,4,7,12,7,1,unrelated,identity,NA,identity,1,1090,6,small,ok
sj07,27,female,3,7,24,21,-1,0,neighbour,neutral,NA,neutral,1,1181,6,small,ok
sj07,27,female,6,3,18,18,-1,0,product,neutral,NA,neutral,1,589,6,small,ok
sj07,27,female,8,7,63,56,-1,1,neighbour,neutral,NA,neutral,0,421,6,large,ok
sj07,27,female,5,3,15,15,-1,1,product,neutral,NA,neutral,1,477,6,small,ok
sj07,27,female,7,3,19,21,19,0,unrelated,identity,NA,identity,1,707,6,small,ok
sj07,27,female,3,5,12,15,-1,1,neighbour,neutral,NA,neutral,1,564,6,small,ok
sj07,27,female,4,3,17,12,-1,1,unrelated,neutral,NA,neutral,1,560,6,small,ok
sj07,27,female,7,3,24,21,-1,0,neighbour,neutral,NA,neutral,1,860,6,small,ok
sj07,27,female,4,8,32,32,37,0,product,unrelated,consistent,unrel_con,1,604,6,large,ok
sj07,27,female,4,7,23,28,-1,0,unrelated,neutral,NA,neutral,1,640,6,small,ok
sj07,27,female,7,8,47,56,47,1,unrelated,identity,NA,identity,1,684,6,large,ok
sj07,27,female,8,7,62,56,-1,1,unrelated,neutral,NA,neutral,0,657,6,large,ok
sj07,27,female,6,8,54,48,-1,0,neighbour,neutral,NA,neutral,1,499,6,large,ok
sj07,27,female,4,6,29,24,-1,1,unrelated,neutral,NA,neutral,1,747,6,small,ok
sj07,27,female,4,6,24,24,24,1,product,identity,NA,identity,1,820,6,small,ok
sj07,27,female,8,5,45,40,-1,0,neighbour,neutral,NA,neutral,0,1004,6,large,ok
sj07,27,female,4,4,22,16,-1,0,unrelated,neutral,NA,neutral,1,512,6,small,ok
sj07,27,female,6,6,41,36,-1,0,unrelated,neutral,NA,neutral,1,526,6,large,ok
sj07,27,female,6,7,36,42,-1,0,neighbour,neutral,NA,neutral,1,1058,6,large,ok
sj07,27,female,5,7,35,35,30,0,product,neighbour,consistent,neigh_con,1,827,6,large,ok
sj07,27,female,7,4,32,28,32,0,neighbour,identity,NA,identity,0,611,6,small,ok
sj07,27,female,4,8,37,32,37,0,unrelated,identity,NA,identity,1,749,6,large,ok
sj07,27,female,8,7,63,56,63,1,neighbour,identity,NA,identity,0,971,6,large,ok
sj07,27,female,8,8,72,64,72,1,neighbour,identity,NA,identity,0,798,6,large,ok
sj07,27,female,3,6,18,18,15,0,product,neighbour,consistent,neigh_con,1,500,6,small,ok
sj07,27,female,8,6,41,48,-1,0,unrelated,neutral,NA,neutral,1,589,6,large,ok
sj07,27,female,7,6,36,42,36,0,neighbour,identity,NA,identity,0,628,6,large,ok
sj07,27,female,4,6,22,24,-1,1,unrelated,neutral,NA,neutral,0,869,6,small,ok
sj07,27,female,5,5,30,25,-1,0,neighbour,neutral,NA,neutral,1,549,6,small,ok
sj07,27,female,6,7,42,42,48,0,product,neighbour,consistent,neigh_con,1,677,6,large,ok
sj07,27,female,5,3,15,15,15,1,product,identity,NA,identity,1,515,6,small,ok
sj07,27,female,7,6,42,42,-1,0,product,neutral,NA,neutral,1,529,6,large,ok
sj07,27,female,7,4,28,28,23,0,product,unrelated,consistent,unrel_con,1,876,6,small,ok
sj07,27,female,5,7,35,35,31,0,product,unrelated,consistent,unrel_con,1,818,6,large,ok
sj07,27,female,7,8,47,56,-1,1,unrelated,neutral,NA,neutral,1,692,6,large,ok
sj07,27,female,4,8,32,32,-1,0,product,neutral,NA,neutral,1,479,6,large,ok
sj07,27,female,3,5,15,15,18,1,product,neighbour,consistent,neigh_con,1,501,6,small,ok
sj07,27,female,6,6,30,36,30,0,neighbour,identity,NA,identity,1,685,6,large,ok
sj07,27,female,6,7,42,42,42,0,product,identity,NA,identity,1,788,7,large,ok
sj07,27,female,3,6,21,18,-1,0,neighbour,neutral,NA,neutral,1,1092,7,small,ok
sj07,27,female,7,4,28,28,31,0,product,unrelated,inconsistent,unrel_inc,1,623,7,small,ok
sj07,27,female,7,8,56,56,49,1,product,neighbour,inconsistent,neigh_inc,1,576,7,large,ok
sj07,27,female,6,7,37,42,-1,0,unrelated,neutral,NA,neutral,1,529,7,large,ok
sj07,27,female,5,5,31,25,31,0,unrelated,identity,NA,identity,1,460,7,small,ok
sj07,27,female,3,5,15,15,13,1,product,unrelated,consistent,unrel_con,1,428,7,small,ok
sj07,27,female,8,7,47,56,-1,1,unrelated,neutral,NA,neutral,1,692,7,large,ok
sj07,27,female,8,6,54,48,-1,0,neighbour,neutral,NA,neutral,0,767,7,large,ok
sj07,27,female,3,5,15,15,15,1,product,identity,NA,identity,1,531,7,small,ok
sj07,27,female,7,4,28,28,28,0,product,identity,NA,identity,1,589,7,small,ok
sj07,27,female,8,4,29,32,29,0,unrelated,identity,NA,identity,1,597,7,large,ok
sj07,27,female,5,8,45,40,45,0,neighbour,identity,NA,identity,0,643,7,large,ok
sj07,27,female,8,3,24,24,-1,1,product,neutral,NA,neutral,1,544,7,small,ok
sj07,27,female,7,3,21,21,-1,0,product,neutral,NA,neutral,0,400,7,small,ok
sj07,27,female,7,7,56,49,56,0,neighbour,identity,NA,identity,0,716,7,large,ok
sj07,27,female,3,5,13,15,13,1,unrelated,identity,NA,identity,1,866,7,small,ok
sj07,27,female,5,7,31,35,31,0,unrelated,identity,NA,identity,1,915,7,large,ok
sj07,27,female,8,4,37,32,-1,0,unrelated,neutral,NA,neutral,1,593,7,large,ok
sj07,27,female,6,5,34,30,-1,0,unrelated,neutral,NA,neutral,1,527,7,small,ok
sj07,27,female,8,5,40,40,44,0,product,unrelated,consistent,unrel_con,1,515,7,large,ok
sj07,27,female,6,7,37,42,37,0,unrelated,identity,NA,identity,1,593,7,large,ok
sj07,27,female,4,4,12,16,12,0,neighbour,identity,NA,identity,1,847,7,small,ok
sj07,27,female,8,7,56,56,-1,1,product,neutral,NA,neutral,1,628,7,large,ok
sj07,27,female,6,8,41,48,-1,0,unrelated,neutral,NA,neutral,1,644,7,large,ok
sj07,27,female,7,7,49,49,43,0,product,unrelated,consistent,unrel_con,1,400,7,large,ok
sj07,27,female,5,7,35,35,41,0,product,unrelated,inconsistent,unrel_inc,1,701,7,large,ok
sj07,27,female,5,4,23,20,23,0,unrelated,identity,NA,identity,1,637,7,small,ok
sj07,27,female,5,3,15,15,13,1,product,unrelated,consistent,unrel_con,1,435,7,small,ok
sj07,27,female,3,7,23,21,23,0,unrelated,identity,NA,identity,1,529,7,small,ok
sj07,27,female,3,6,18,18,18,0,product,identity,NA,identity,1,427,7,small,ok
sj07,27,female,5,3,15,15,-1,1,product,neutral,NA,neutral,1,467,7,small,ok
sj07,27,female,3,7,21,21,-1,0,product,neutral,NA,neutral,1,532,7,small,ok
sj07,27,female,4,8,32,32,-1,0,product,neutral,NA,neutral,1,846,7,large,ok
sj07,27,female,5,6,23,30,-1,0,unrelated,neutral,NA,neutral,1,866,7,small,ok
sj07,27,female,8,5,40,40,-1,0,product,neutral,NA,neutral,1,434,7,large,ok
sj07,27,female,6,3,21,18,21,0,neighbour,identity,NA,identity,1,609,7,small,ok
sj07,27,female,6,8,53,48,53,0,unrelated,identity,NA,identity,0,837,7,large,ok
sj07,27,female,8,8,64,64,57,1,product,unrelated,inconsistent,unrel_inc,1,691,7,large,ok
sj07,27,female,4,8,36,32,36,0,neighbour,identity,NA,identity,0,861,7,large,ok
sj07,27,female,6,5,30,30,35,0,product,neighbour,consistent,neigh_con,1,718,7,small,ok
sj07,27,female,6,3,22,18,-1,0,unrelated,neutral,NA,neutral,1,1316,7,small,ok
sj07,27,female,6,6,36,36,31,0,product,unrelated,consistent,unrel_con,1,594,7,large,ok
sj07,27,female,7,7,42,49,42,0,neighbour,identity,NA,identity,1,528,7,large,ok
sj07,27,female,3,8,26,24,26,1,unrelated,identity,NA,identity,1,1284,7,small,ok
sj07,27,female,4,3,9,12,9,1,neighbour,identity,NA,identity,1,1649,7,small,ok
sj07,27,female,6,8,42,48,42,0,neighbour,identity,NA,identity,0,651,7,large,ok
sj07,27,female,7,4,28,28,-1,0,product,neutral,NA,neutral,1,525,7,small,ok
sj07,27,female,3,6,18,18,14,0,product,unrelated,consistent,unrel_con,1,513,7,small,ok
sj07,27,female,3,3,9,9,9,1,product,identity,NA,identity,1,576,7,small,ok
sj07,27,female,6,5,23,30,23,0,unrelated,identity,NA,identity,1,594,7,small,ok
sj07,27,female,7,3,21,21,24,0,product,neighbour,consistent,neigh_con,0,512,7,small,ok
sj07,27,female,4,6,28,24,-1,1,neighbour,neutral,NA,neutral,0,511,7,small,ok
sj07,27,female,8,8,64,64,71,1,product,unrelated,inconsistent,unrel_inc,1,397,7,large,ok
sj07,27,female,4,3,12,12,9,1,product,neighbour,inconsistent,neigh_inc,1,595,7,small,ok
sj07,27,female,8,8,72,64,-1,1,neighbour,neutral,NA,neutral,1,497,7,large,ok
sj07,27,female,3,6,22,18,22,0,unrelated,identity,NA,identity,0,515,7,small,ok
sj07,27,female,5,8,40,40,-1,0,product,neutral,NA,neutral,1,369,7,large,ok
sj07,27,female,8,7,49,56,-1,1,neighbour,neutral,NA,neutral,1,780,7,large,ok
sj07,27,female,5,7,30,35,30,0,neighbour,identity,NA,identity,0,508,7,large,ok
sj07,27,female,4,5,23,20,23,0,unrelated,identity,NA,identity,1,628,7,small,ok
sj07,27,female,3,7,19,21,19,0,unrelated,identity,NA,identity,0,580,7,small,ok
sj07,27,female,8,4,32,32,-1,0,product,neutral,NA,neutral,1,892,7,large,ok
sj07,27,female,4,8,37,32,-1,0,unrelated,neutral,NA,neutral,1,591,7,large,ok
sj07,27,female,5,7,40,35,40,0,neighbour,identity,NA,identity,1,1021,7,large,ok
sj07,27,female,4,3,9,12,-1,1,neighbour,neutral,NA,neutral,1,477,7,small,ok
sj07,27,female,4,8,36,32,-1,0,neighbour,neutral,NA,neutral,0,483,7,large,ok
